fault_id,channel,fault_type,param_type,param_value,channel_mad_used,start_idx,end_idx,n_samples,start_ts,end_ts,day,split,overlaps_real_event
741,bme_temp_c,stuck_value,duration_samples,40.0,0.00999999999999801,159049,159088,40,2026-08-12 07:19:21.575963+00:00,2026-08-12 07:38:51.579178+00:00,2026-08-12,test,False
742,bme_temp_c,stuck_value,duration_samples,40.0,0.00999999999999801,105116,105155,40,2026-07-24 13:47:50.061609+00:00,2026-07-24 14:07:20.069426+00:00,2026-07-24,train,False
743,bme_temp_c,stuck_value,duration_samples,80.0,0.00999999999999801,109294,109373,80,2026-07-26 00:36:50.703873+00:00,2026-07-26 01:16:20.710664+00:00,2026-07-26,test,True
744,bme_temp_c,stuck_value,duration_samples,80.0,0.00999999999999801,259091,259170,80,2026-09-18 05:09:08.081954+00:00,2026-09-18 05:48:38.088454+00:00,2026-09-18,train,False
745,bme_temp_c,stuck_value,duration_samples,80.0,0.00999999999999801,71615,71694,80,2026-07-12 22:37:12.315468+00:00,2026-07-12 23:16:42.321943+00:00,2026-07-13,train,True
746,bme_temp_c,stuck_value,duration_samples,80.0,0.00999999999999801,126013,126092,80,2026-07-31 20:01:18.072813+00:00,2026-07-31 20:40:48.079506+00:00,2026-07-31,train,False
747,bme_temp_c,stuck_value,duration_samples,80.0,0.00999999999999801,158646,158725,80,2026-08-12 03:57:51.541441+00:00,2026-08-12 04:37:21.548029+00:00,2026-08-12,test,False
748,bme_temp_c,stuck_value,duration_samples,80.0,0.00999999999999801,166701,166780,80,2026-08-14 23:05:22.456920+00:00,2026-08-14 23:44:52.463355+00:00,2026-08-15,train,False
749,bme_temp_c,stuck_value,duration_samples,80.0,0.00999999999999801,86980,87059,80,2026-07-18 06:39:43.641608+00:00,2026-07-18 07:19:13.650705+00:00,2026-07-18,train,False
750,bme_temp_c,stuck_value,duration_samples,80.0,0.00999999999999801,15502,15581,80,2026-06-23 06:47:21.540069+00:00,2026-06-23 07:26:51.546464+00:00,2026-06-23,train,False
751,bme_temp_c,stuck_value,duration_samples,80.0,0.00999999999999801,134124,134203,80,2026-08-03 15:36:48.806825+00:00,2026-08-03 16:16:18.818968+00:00,2026-08-03,test,True
752,bme_temp_c,stuck_value,duration_samples,80.0,0.00999999999999801,199981,200060,80,2026-08-26 21:19:45.723705+00:00,2026-08-26 21:59:15.730206+00:00,2026-08-27,train,False
753,bme_temp_c,stuck_value,duration_samples,80.0,0.00999999999999801,229647,229726,80,2026-09-06 04:32:48.282809+00:00,2026-09-06 05:12:18.289296+00:00,2026-09-06,test,False
754,bme_temp_c,stuck_value,duration_samples,80.0,0.00999999999999801,207945,208024,80,2026-08-29 15:41:46.402274+00:00,2026-08-29 16:21:16.408823+00:00,2026-08-29,test,False
755,bme_temp_c,stuck_value,duration_samples,80.0,0.00999999999999801,96895,96974,80,2026-07-21 17:17:14.531451+00:00,2026-07-21 17:56:44.537838+00:00,2026-07-21,train,True
756,bme_temp_c,stuck_value,duration_samples,80.0,0.00999999999999801,168554,168633,80,2026-08-15 14:31:52.631103+00:00,2026-08-15 15:11:22.637797+00:00,2026-08-15,train,False
757,bme_temp_c,stuck_value,duration_samples,80.0,0.00999999999999801,196370,196449,80,2026-08-25 15:14:15.413707+00:00,2026-08-25 15:53:45.422788+00:00,2026-08-25,train,True
758,bme_temp_c,stuck_value,duration_samples,80.0,0.00999999999999801,110435,110514,80,2026-07-26 10:07:20.799001+00:00,2026-07-26 10:46:50.805533+00:00,2026-07-26,test,False
759,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,0.5,0.0335693359375,103983,104042,60,2026-07-24 04:21:16.157108+00:00,2026-07-24 04:50:46.161985+00:00,2026-07-24,train,False
760,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,0.5,0.0335693359375,193993,194052,60,2026-08-24 19:25:45.217366+00:00,2026-08-24 19:55:15.222083+00:00,2026-08-24,test,False
761,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,0.5,0.0335693359375,237799,237858,60,2026-09-09 00:28:48.983062+00:00,2026-09-09 00:58:18.989453+00:00,2026-09-09,train,False
762,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,0.5,0.0335693359375,242488,242547,60,2026-09-10 15:33:19.387566+00:00,2026-09-10 16:02:49.392460+00:00,2026-09-10,train,True
763,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,0.5,0.0335693359375,39763,39822,60,2026-07-01 21:09:13.946510+00:00,2026-07-01 21:38:43.951380+00:00,2026-07-02,train,False
764,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,0.5,0.0335693359375,53882,53941,60,2026-07-06 18:50:40.640305+00:00,2026-07-06 19:20:10.645121+00:00,2026-07-06,train,False
765,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,0.5,0.0335693359375,198684,198743,60,2026-08-26 10:31:15.616382+00:00,2026-08-26 11:00:45.621215+00:00,2026-08-26,test,False
766,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,0.5,0.0335693359375,167616,167675,60,2026-08-15 06:42:52.538289+00:00,2026-08-15 07:12:22.547088+00:00,2026-08-15,train,False
767,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,0.5,0.0335693359375,80626,80685,60,2026-07-16 01:42:43.091840+00:00,2026-07-16 02:12:13.096711+00:00,2026-07-16,test,False
768,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,0.5,0.0335693359375,224505,224564,60,2026-09-04 09:41:47.841405+00:00,2026-09-04 10:11:17.846219+00:00,2026-09-04,train,True
769,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,0.5,0.0335693359375,179495,179554,60,2026-08-19 18:36:43.989464+00:00,2026-08-19 19:06:13.994312+00:00,2026-08-19,train,False
770,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,0.5,0.0335693359375,51101,51160,60,2026-07-05 19:40:10.402139+00:00,2026-07-05 20:09:40.406878+00:00,2026-07-05,train,False
771,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,0.5,0.0335693359375,33299,33358,60,2026-06-29 14:41:47.351509+00:00,2026-06-29 15:11:17.356370+00:00,2026-06-29,test,False
772,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,0.5,0.0335693359375,184990,185049,60,2026-08-21 16:24:14.446128+00:00,2026-08-21 16:53:44.452849+00:00,2026-08-21,train,True
773,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,0.5,0.0335693359375,42452,42511,60,2026-07-02 19:33:44.171459+00:00,2026-07-02 20:03:14.176527+00:00,2026-07-02,train,False
774,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,0.5,0.0335693359375,208894,208953,60,2026-08-29 23:36:16.482401+00:00,2026-08-30 00:05:46.487115+00:00,2026-08-30,train,False
775,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,0.5,0.0335693359375,148596,148655,60,2026-08-08 16:12:50.546184+00:00,2026-08-08 16:42:20.551017+00:00,2026-08-08,train,False
776,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,0.5,0.0335693359375,124331,124390,60,2026-07-31 05:55:57.795423+00:00,2026-07-31 06:25:27.800376+00:00,2026-07-31,train,True
777,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,0.5,0.0335693359375,72876,72935,60,2026-07-13 09:07:42.423272+00:00,2026-07-13 09:37:12.428156+00:00,2026-07-13,train,False
778,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,0.5,0.0335693359375,259826,259885,60,2026-09-18 11:16:38.142974+00:00,2026-09-18 11:46:08.149225+00:00,2026-09-18,train,False
779,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,1.0,0.0335693359375,190621,190680,60,2026-08-23 15:19:44.924349+00:00,2026-08-23 15:49:14.929288+00:00,2026-08-23,train,True
780,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,1.0,0.0335693359375,203951,204010,60,2026-08-28 06:24:46.063829+00:00,2026-08-28 06:54:16.070603+00:00,2026-08-28,train,True
781,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,1.0,0.0335693359375,200867,200926,60,2026-08-27 04:42:45.801631+00:00,2026-08-27 05:12:15.806536+00:00,2026-08-27,train,True
782,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,1.0,0.0335693359375,152904,152963,60,2026-08-10 04:06:50.974310+00:00,2026-08-10 04:36:20.979253+00:00,2026-08-10,train,False
783,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,1.0,0.0335693359375,248081,248140,60,2026-09-12 14:09:49.875058+00:00,2026-09-12 14:39:19.882441+00:00,2026-09-12,train,False
784,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,1.0,0.0335693359375,153324,153383,60,2026-08-10 07:36:51.011391+00:00,2026-08-10 08:06:21.016386+00:00,2026-08-10,train,True
785,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,1.0,0.0335693359375,136971,137030,60,2026-08-04 15:20:19.260255+00:00,2026-08-04 15:49:49.266699+00:00,2026-08-04,train,False
786,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,1.0,0.0335693359375,73758,73817,60,2026-07-13 16:28:42.496504+00:00,2026-07-13 16:58:12.501530+00:00,2026-07-13,train,False
787,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,1.0,0.0335693359375,71820,71879,60,2026-07-13 00:19:42.332369+00:00,2026-07-13 00:49:12.337216+00:00,2026-07-13,train,False
788,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,1.0,0.0335693359375,193300,193359,60,2026-08-24 13:39:15.155548+00:00,2026-08-24 14:08:45.160473+00:00,2026-08-24,test,False
789,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,1.0,0.0335693359375,87651,87710,60,2026-07-18 12:15:13.705020+00:00,2026-07-18 12:44:43.710022+00:00,2026-07-18,train,False
790,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,1.0,0.0335693359375,193524,193583,60,2026-08-24 15:31:15.179147+00:00,2026-08-24 16:00:45.183987+00:00,2026-08-24,test,False
791,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,1.0,0.0335693359375,251883,251942,60,2026-09-15 17:05:07.455606+00:00,2026-09-15 17:34:37.460476+00:00,2026-09-15,train,False
792,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,1.0,0.0335693359375,24170,24229,60,2026-06-26 10:37:16.507925+00:00,2026-06-26 11:06:46.512899+00:00,2026-06-26,test,False
793,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,1.0,0.0335693359375,1944,2003,60,2026-06-18 13:36:16.005196+00:00,2026-06-18 14:05:46.010012+00:00,2026-06-18,train,False
794,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,1.0,0.0335693359375,207738,207797,60,2026-08-29 13:58:16.385621+00:00,2026-08-29 14:27:46.390363+00:00,2026-08-29,test,False
795,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,1.0,0.0335693359375,137693,137752,60,2026-08-04 21:21:19.427977+00:00,2026-08-04 21:50:49.438632+00:00,2026-08-05,test,False
796,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,1.0,0.0335693359375,130829,130888,60,2026-08-02 12:09:18.487746+00:00,2026-08-02 12:38:48.501299+00:00,2026-08-02,train,True
797,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,2.0,0.0335693359375,150791,150850,60,2026-08-09 10:30:20.762380+00:00,2026-08-09 10:59:50.767625+00:00,2026-08-09,train,False
798,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,2.0,0.0335693359375,136328,136387,60,2026-08-04 09:58:49.114608+00:00,2026-08-04 10:28:19.130311+00:00,2026-08-04,train,False
799,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,2.0,0.0335693359375,84647,84706,60,2026-07-17 11:13:13.431583+00:00,2026-07-17 11:42:43.436565+00:00,2026-07-17,train,False
800,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,2.0,0.0335693359375,72807,72866,60,2026-07-13 08:33:12.417532+00:00,2026-07-13 09:02:42.422441+00:00,2026-07-13,train,True
801,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,2.0,0.0335693359375,110875,110934,60,2026-07-26 13:47:20.835500+00:00,2026-07-26 14:16:50.840378+00:00,2026-07-26,test,False
802,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,2.0,0.0335693359375,236288,236347,60,2026-09-08 11:53:18.852856+00:00,2026-09-08 12:22:48.857647+00:00,2026-09-08,train,False
803,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,2.0,0.0335693359375,83080,83139,60,2026-07-16 22:09:43.300223+00:00,2026-07-16 22:39:13.305048+00:00,2026-07-17,train,False
804,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,2.0,0.0335693359375,51200,51259,60,2026-07-05 20:29:40.410106+00:00,2026-07-05 20:59:10.414914+00:00,2026-07-05,train,False
805,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,2.0,0.0335693359375,112309,112368,60,2026-07-27 01:44:20.954268+00:00,2026-07-27 02:13:50.959195+00:00,2026-07-27,train,False
806,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,2.0,0.0335693359375,35884,35943,60,2026-06-30 12:17:21.135037+00:00,2026-06-30 12:46:51.144094+00:00,2026-06-30,train,False
807,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,2.0,0.0335693359375,198058,198117,60,2026-08-26 05:18:15.564308+00:00,2026-08-26 05:47:45.569232+00:00,2026-08-26,test,False
808,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,2.0,0.0335693359375,26416,26475,60,2026-06-27 05:20:16.708064+00:00,2026-06-27 05:49:46.712923+00:00,2026-06-27,train,False
809,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,2.0,0.0335693359375,175289,175348,60,2026-08-17 22:39:41.439799+00:00,2026-08-17 23:09:11.444894+00:00,2026-08-18,train,False
810,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,2.0,0.0335693359375,68546,68605,60,2026-07-11 21:02:42.051127+00:00,2026-07-11 21:32:12.055963+00:00,2026-07-12,test,False
811,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,2.0,0.0335693359375,123739,123798,60,2026-07-31 00:59:57.743210+00:00,2026-07-31 01:29:27.748070+00:00,2026-07-31,train,False
812,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,2.0,0.0335693359375,51579,51638,60,2026-07-05 23:39:10.441016+00:00,2026-07-06 00:08:40.445786+00:00,2026-07-06,train,True
813,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,2.0,0.0335693359375,192682,192741,60,2026-08-24 08:30:15.100558+00:00,2026-08-24 08:59:45.107339+00:00,2026-08-24,test,False
814,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,2.0,0.0335693359375,250587,250646,60,2026-09-15 06:17:07.349090+00:00,2026-09-15 06:46:37.353897+00:00,2026-09-15,train,True
815,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,2.0,0.0335693359375,57596,57655,60,2026-07-08 01:47:40.965046+00:00,2026-07-08 02:17:10.969897+00:00,2026-07-08,train,True
816,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,4.0,0.0335693359375,251136,251195,60,2026-09-15 10:51:37.394125+00:00,2026-09-15 11:21:07.398962+00:00,2026-09-15,train,False
817,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,4.0,0.0335693359375,84786,84845,60,2026-07-17 12:22:43.443179+00:00,2026-07-17 12:52:13.448060+00:00,2026-07-17,train,False
818,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,4.0,0.0335693359375,146614,146673,60,2026-08-07 23:41:50.362963+00:00,2026-08-08 00:11:20.368400+00:00,2026-08-08,train,False
819,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,4.0,0.0335693359375,182998,183057,60,2026-08-20 23:48:14.280303+00:00,2026-08-21 00:17:44.285142+00:00,2026-08-21,train,False
820,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,4.0,0.0335693359375,53273,53332,60,2026-07-06 13:46:10.590350+00:00,2026-07-06 14:15:40.595229+00:00,2026-07-06,train,False
821,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,4.0,0.0335693359375,18882,18941,60,2026-06-24 10:57:21.818657+00:00,2026-06-24 11:26:51.823467+00:00,2026-06-24,train,False
822,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,4.0,0.0335693359375,183234,183293,60,2026-08-21 01:46:14.299629+00:00,2026-08-21 02:15:44.304356+00:00,2026-08-21,train,False
823,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,4.0,0.0335693359375,109832,109891,60,2026-07-26 05:05:50.749180+00:00,2026-07-26 05:35:20.754039+00:00,2026-07-26,test,False
824,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,4.0,0.0335693359375,236733,236792,60,2026-09-08 15:35:48.889116+00:00,2026-09-08 16:05:18.894046+00:00,2026-09-08,train,False
825,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,4.0,0.0335693359375,241237,241296,60,2026-09-10 05:07:49.281176+00:00,2026-09-10 05:37:19.285953+00:00,2026-09-10,train,False
826,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,4.0,0.0335693359375,34891,34950,60,2026-06-30 04:00:51.036498+00:00,2026-06-30 04:30:21.049798+00:00,2026-06-30,train,True
827,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,4.0,0.0335693359375,160610,160669,60,2026-08-12 20:19:51.731647+00:00,2026-08-12 20:49:21.736535+00:00,2026-08-12,test,False
828,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,4.0,0.0335693359375,80226,80285,60,2026-07-15 22:22:43.058347+00:00,2026-07-15 22:52:13.063442+00:00,2026-07-16,test,False
829,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,4.0,0.0335693359375,22669,22728,60,2026-06-25 21:48:48.771578+00:00,2026-06-25 22:18:18.776399+00:00,2026-06-26,test,False
830,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,4.0,0.0335693359375,174535,174594,60,2026-08-17 16:22:41.278190+00:00,2026-08-17 16:52:11.293078+00:00,2026-08-17,test,False
831,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,4.0,0.0335693359375,61375,61434,60,2026-07-09 09:17:11.443352+00:00,2026-07-09 09:46:41.448198+00:00,2026-07-09,train,False
832,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,4.0,0.0335693359375,151054,151113,60,2026-08-09 12:41:50.786738+00:00,2026-08-09 13:11:20.795543+00:00,2026-08-09,train,False
833,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,4.0,0.0335693359375,260610,260669,60,2026-09-18 17:48:38.218639+00:00,2026-09-18 18:18:08.223577+00:00,2026-09-18,train,False
834,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,8.0,0.0335693359375,85693,85752,60,2026-07-17 19:56:13.517726+00:00,2026-07-17 20:25:43.522616+00:00,2026-07-17,train,True
835,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,8.0,0.0335693359375,28640,28699,60,2026-06-27 23:52:16.910454+00:00,2026-06-28 00:21:46.915300+00:00,2026-06-28,train,False
836,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,8.0,0.0335693359375,122185,122244,60,2026-07-30 12:02:57.582808+00:00,2026-07-30 12:32:27.587777+00:00,2026-07-30,train,False
837,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,8.0,0.0335693359375,194226,194285,60,2026-08-24 21:22:15.236081+00:00,2026-08-24 21:51:45.240868+00:00,2026-08-25,train,False
838,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,8.0,0.0335693359375,77554,77613,60,2026-07-15 00:06:42.828017+00:00,2026-07-15 00:36:12.832968+00:00,2026-07-15,test,False
839,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,8.0,0.0335693359375,38987,39046,60,2026-07-01 14:32:23.361570+00:00,2026-07-01 15:01:53.366385+00:00,2026-07-01,test,False
840,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,8.0,0.0335693359375,167043,167102,60,2026-08-15 01:56:22.487447+00:00,2026-08-15 02:25:52.492688+00:00,2026-08-15,train,True
841,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,8.0,0.0335693359375,79790,79849,60,2026-07-15 18:44:43.017158+00:00,2026-07-15 19:14:13.022015+00:00,2026-07-15,test,True
842,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,8.0,0.0335693359375,149844,149903,60,2026-08-09 02:36:50.671809+00:00,2026-08-09 03:06:20.678017+00:00,2026-08-09,train,False
843,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,8.0,0.0335693359375,243702,243761,60,2026-09-11 01:40:19.487742+00:00,2026-09-11 02:09:49.492581+00:00,2026-09-11,test,False
844,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,8.0,0.0335693359375,76255,76314,60,2026-07-14 13:17:12.715970+00:00,2026-07-14 13:46:42.722509+00:00,2026-07-14,train,False
845,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,8.0,0.0335693359375,134966,135025,60,2026-08-03 22:37:48.938470+00:00,2026-08-03 23:07:18.943721+00:00,2026-08-04,train,False
846,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,8.0,0.0335693359375,212105,212164,60,2026-08-31 02:21:46.755010+00:00,2026-08-31 02:51:16.759826+00:00,2026-08-31,train,False
847,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,8.0,0.0335693359375,180725,180784,60,2026-08-20 04:51:44.095281+00:00,2026-08-20 05:21:14.100046+00:00,2026-08-20,test,False
848,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,8.0,0.0335693359375,199595,199654,60,2026-08-26 18:06:45.691185+00:00,2026-08-26 18:36:15.696047+00:00,2026-08-26,test,False
849,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,8.0,0.0335693359375,205420,205479,60,2026-08-28 18:39:16.187626+00:00,2026-08-28 19:08:46.194938+00:00,2026-08-28,train,True
850,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,8.0,0.0335693359375,140714,140773,60,2026-08-05 22:31:49.765369+00:00,2026-08-05 23:01:19.770352+00:00,2026-08-06,train,False
851,scd_humidity_pct,gradual_shift,amplitude_mad_multiple,8.0,0.0335693359375,141832,141891,60,2026-08-06 07:50:49.880821+00:00,2026-08-06 08:20:19.886229+00:00,2026-08-06,train,False
852,scd_humidity_pct,spike,amplitude_mad_multiple,0.5,0.0335693359375,189138,189138,1,2026-08-23 02:58:14.798441+00:00,2026-08-23 02:58:14.798441+00:00,2026-08-23,train,False
853,scd_humidity_pct,spike,amplitude_mad_multiple,0.5,0.0335693359375,116549,116549,1,2026-07-28 13:04:56.850541+00:00,2026-07-28 13:04:56.850541+00:00,2026-07-28,train,True
854,scd_humidity_pct,spike,amplitude_mad_multiple,0.5,0.0335693359375,100838,100838,1,2026-07-23 02:08:44.888125+00:00,2026-07-23 02:08:44.888125+00:00,2026-07-23,test,True
855,scd_humidity_pct,spike,amplitude_mad_multiple,0.5,0.0335693359375,17888,17888,1,2026-06-24 02:40:21.734463+00:00,2026-06-24 02:40:21.734463+00:00,2026-06-24,train,False
856,scd_humidity_pct,spike,amplitude_mad_multiple,0.5,0.0335693359375,42385,42385,1,2026-07-02 19:00:14.165958+00:00,2026-07-02 19:00:14.165958+00:00,2026-07-02,train,False
857,scd_humidity_pct,spike,amplitude_mad_multiple,0.5,0.0335693359375,63512,63512,1,2026-07-10 03:05:41.623005+00:00,2026-07-10 03:05:41.623005+00:00,2026-07-10,test,False
858,scd_humidity_pct,spike,amplitude_mad_multiple,0.5,0.0335693359375,175962,175962,1,2026-08-18 04:16:11.520199+00:00,2026-08-18 04:16:11.520199+00:00,2026-08-18,train,False
859,scd_humidity_pct,spike,amplitude_mad_multiple,0.5,0.0335693359375,230632,230632,1,2026-09-06 12:45:18.369146+00:00,2026-09-06 12:45:18.369146+00:00,2026-09-06,test,False
860,scd_humidity_pct,spike,amplitude_mad_multiple,0.5,0.0335693359375,136660,136660,1,2026-08-04 12:44:49.194573+00:00,2026-08-04 12:44:49.194573+00:00,2026-08-04,train,False
861,scd_humidity_pct,spike,amplitude_mad_multiple,0.5,0.0335693359375,212206,212206,1,2026-08-31 03:12:16.763224+00:00,2026-08-31 03:12:16.763224+00:00,2026-08-31,train,False
862,scd_humidity_pct,spike,amplitude_mad_multiple,0.5,0.0335693359375,137295,137295,1,2026-08-04 18:02:19.338673+00:00,2026-08-04 18:02:19.338673+00:00,2026-08-04,train,False
863,scd_humidity_pct,spike,amplitude_mad_multiple,0.5,0.0335693359375,81207,81207,1,2026-07-16 06:33:13.143791+00:00,2026-07-16 06:33:13.143791+00:00,2026-07-16,test,False
864,scd_humidity_pct,spike,amplitude_mad_multiple,0.5,0.0335693359375,62262,62262,1,2026-07-09 16:40:41.519199+00:00,2026-07-09 16:40:41.519199+00:00,2026-07-09,train,False
865,scd_humidity_pct,spike,amplitude_mad_multiple,0.5,0.0335693359375,54414,54414,1,2026-07-06 23:16:40.687974+00:00,2026-07-06 23:16:40.687974+00:00,2026-07-07,train,False
866,scd_humidity_pct,spike,amplitude_mad_multiple,0.5,0.0335693359375,8025,8025,1,2026-06-20 16:19:43.158145+00:00,2026-06-20 16:19:43.158145+00:00,2026-06-20,train,False
867,scd_humidity_pct,spike,amplitude_mad_multiple,0.5,0.0335693359375,28573,28573,1,2026-06-27 23:18:46.904935+00:00,2026-06-27 23:18:46.904935+00:00,2026-06-28,train,False
868,scd_humidity_pct,spike,amplitude_mad_multiple,0.5,0.0335693359375,32347,32347,1,2026-06-29 06:45:47.254123+00:00,2026-06-29 06:45:47.254123+00:00,2026-06-29,test,False
869,scd_humidity_pct,spike,amplitude_mad_multiple,0.5,0.0335693359375,35960,35960,1,2026-06-30 12:55:21.146019+00:00,2026-06-30 12:55:21.146019+00:00,2026-06-30,train,False
870,scd_humidity_pct,spike,amplitude_mad_multiple,0.5,0.0335693359375,117301,117301,1,2026-07-28 19:20:56.912948+00:00,2026-07-28 19:20:56.912948+00:00,2026-07-28,train,False
871,scd_humidity_pct,spike,amplitude_mad_multiple,0.5,0.0335693359375,85633,85633,1,2026-07-17 19:26:13.512854+00:00,2026-07-17 19:26:13.512854+00:00,2026-07-17,train,False
872,scd_humidity_pct,spike,amplitude_mad_multiple,1.0,0.0335693359375,26546,26546,1,2026-06-27 06:25:16.718846+00:00,2026-06-27 06:25:16.718846+00:00,2026-06-27,train,False
873,scd_humidity_pct,spike,amplitude_mad_multiple,1.0,0.0335693359375,171808,171808,1,2026-08-16 17:38:52.924156+00:00,2026-08-16 17:38:52.924156+00:00,2026-08-16,train,False
874,scd_humidity_pct,spike,amplitude_mad_multiple,1.0,0.0335693359375,262897,262897,1,2026-09-19 12:52:08.415675+00:00,2026-09-19 12:52:08.415675+00:00,2026-09-19,test,False
875,scd_humidity_pct,spike,amplitude_mad_multiple,1.0,0.0335693359375,39589,39589,1,2026-07-01 19:42:13.932189+00:00,2026-07-01 19:42:13.932189+00:00,2026-07-01,test,False
876,scd_humidity_pct,spike,amplitude_mad_multiple,1.0,0.0335693359375,90814,90814,1,2026-07-19 14:36:43.987921+00:00,2026-07-19 14:36:43.987921+00:00,2026-07-19,train,False
877,scd_humidity_pct,spike,amplitude_mad_multiple,1.0,0.0335693359375,214004,214004,1,2026-08-31 18:11:16.920010+00:00,2026-08-31 18:11:16.920010+00:00,2026-08-31,train,False
878,scd_humidity_pct,spike,amplitude_mad_multiple,1.0,0.0335693359375,43113,43113,1,2026-07-03 01:04:14.226505+00:00,2026-07-03 01:04:14.226505+00:00,2026-07-03,train,False
879,scd_humidity_pct,spike,amplitude_mad_multiple,1.0,0.0335693359375,165244,165244,1,2026-08-14 10:56:52.324226+00:00,2026-08-14 10:56:52.324226+00:00,2026-08-14,train,False
